frame_id,LEFT_EYE_WIDTH,RIGHT_EYE_WIDTH,LEFT_EYE_HEIGHT,RIGHT_EYE_HEIGHT,LEFT_PUPIL_DIAMETER,RIGHT_PUPIL_DIAMETER,participant,difficulty_level,difficulty_easy,difficulty_hard,difficulty_medium,ROLL,PITCH,YAW,LEFT_PUPIL_POS_X,LEFT_PUPIL_POS_Y,RIGHT_PUPIL_POS_X,RIGHT_PUPIL_POS_Y,LEFT_EYE_CENTER_X,LEFT_EYE_CENTER_Y,RIGHT_EYE_CENTER_X,RIGHT_EYE_CENTER_Y
1631693835738,30.75416563902216,33.225567647555195,10.713027428319036,11.147875284682414,6.708403587341309,9.219744682312012,participant_18,easy,1,0,0,2.6912883225287203,-2.056048350558085,6.154259457599274,50.0,89.0,126.0,95.0,52.07235312,90.62716052,127.28307886,95.9412577
1631693835834,30.251953939779924,32.93524560149126,10.347134669398656,10.134403930029263,3.162477731704712,10.000200271606444,participant_18,easy,1,0,0,2.7844165335680486,-1.9518873764638907,6.36506643581905,50.0,88.0,126.0,94.0,51.94787814,90.15331512,126.61505806,95.19162978
1631693835916,30.251953939779924,32.93524560149126,10.347134669398656,10.134403930029263,7.615972995758057,1.0002000331878662,participant_18,easy,1,0,0,2.796510997032982,-1.7587202589121085,6.311590990282884,50.0,88.0,126.0,94.0,51.94787814,90.15331512,126.47618493,95.15117652
1631693836001,30.40870956012077,34.46574202034299,10.845051988864723,11.240389231417794,4.24284029006958,10.375953674316406,participant_18,easy,1,0,0,2.974857478556146,-2.159519949721733,7.230079182688481,53.0,88.0,128.0,94.0,53.05120073,90.56951386,128.0090579,96.14593647
1631693836001,30.40870956012077,34.46574202034299,10.845051988864723,11.240389231417794,4.24284029006958,10.375953674316406,participant_18,easy,1,0,0,2.974855906405537,-2.1595362188449814,7.230079379393821,53.0,88.0,128.0,94.0,53.05120073,90.56951386,128.0090579,96.14593647
1631693836086,30.298901250267605,33.73903847114342,10.933564173333252,11.228160386233869,7.615972995758057,8.60252571105957,participant_18,easy,1,0,0,3.263213696115855,-1.7809455791902176,7.298001855687181,52.0,88.0,127.0,93.0,52.640426,89.31143551,127.97997605,95.00282016
1631693836180,30.22794687205986,33.353177828303174,10.931697278806496,11.362874731844386,8.062458038330078,9.219744682312012,participant_18,easy,1,0,0,3.393591690072583,-2.2067024893159304,6.611874358154768,53.0,89.0,128.0,95.0,53.91799018,89.95181296,128.33121173,95.98950068
1631693836280,31.24709205393809,34.165306146408525,11.98613101371393,11.996368104682915,7.615972995758057,12.806448936462402,participant_18,easy,1,0,0,3.36000329637767,-2.605901621922418,7.259360233330572,52.0,88.0,127.0,94.0,51.88990875,89.52673335,127.976965,95.58837054
1631693836280,31.24709205393809,34.165306146408525,11.98613101371393,11.996368104682915,7.615972995758057,12.806448936462402,participant_18,easy,1,0,0,3.360001674167762,-2.6059179226929468,7.259360526748494,52.0,88.0,127.0,94.0,51.88990875,89.52673335,127.976965,95.58837054
1631693836399,31.3908696773692,33.75426921558392,11.428424621015438,10.888486019919585,3.162477731704712,9.434181213378906,participant_18,easy,1,0,0,3.205352769729899,-2.4526797316401474,7.154680696626826,52.0,89.0,127.0,95.0,52.25708512,90.35826071,127.63713307,96.28365097
1631693836484,30.47704185033216,33.840713274839814,11.419240560091566,11.821027345664334,5.385364532470703,7.810449600219727,participant_18,easy,1,0,0,3.2395877285389076,-1.9894829532777458,7.237843710779315,54.0,90.0,129.0,96.0,54.72317959,92.03051182,130.02135743,98.29979821
1631693836484,30.47704185033216,33.840713274839814,11.419240560091566,11.821027345664334,5.385364532470703,7.810449600219727,participant_18,easy,1,0,0,3.239589137828773,-1.989468289304621,7.237843486027966,54.0,90.0,129.0,96.0,54.72317959,92.03051182,130.02135743,98.29979821
1631693836563,30.52817500788659,33.840713274839814,11.604493647959316,11.821027345664334,7.810449600219727,7.810449600219727,participant_18,easy,1,0,0,3.473624382353222,-1.7926670784980954,6.8308449644460305,53.0,90.0,128.0,96.0,54.72317959,92.03051182,128.45014278,98.20988071
